"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.og_image","Input.updated_image","Input.gold_standard","Input.set","Input.group","Answer.description","Approve","Reject"
"3RHLQY6EDVEE01DTRMJUXGHD3OB4DG","3M6I6ITMWC45FX8AJBVOLZBA18WQDG","Write a description to transform the left avatar into the right avatar","Given an image of two avatars, write a sentence describing the changes to transform avatar 1 into avatar 2.","image, summarization","$0.01","Fri Apr 23 15:18:59 PDT 2021","3","BatchId:4419247;OriginalHitTemplateId:928390876;","3600","259200","Fri Apr 30 15:18:59 PDT 2021","","","35USIKEBNUQ4OK6EP6VEF39809U6NI","A1UBLIWJ572DMH","Approved","Fri Apr 23 16:49:30 PDT 2021","Fri Apr 23 16:50:16 PDT 2021","Mon Apr 26 16:50:16 PDT 2021","Mon Apr 26 16:50:57 PDT 2021","","","46","100% (21/21)","100% (21/21)","100% (21/21)","https://i.postimg.cc/3wvyVHpd/Avatar-Maker.png","https://i.postimg.cc/7ZcGKL5F/Avatar-Maker-1.png","Made the eyebrows thicker.","1","1","Left avatar must enhance eyebrows to thicken them"
"3RHLQY6EDVEE01DTRMJUXGHD3OB4DG","3M6I6ITMWC45FX8AJBVOLZBA18WQDG","Write a description to transform the left avatar into the right avatar","Given an image of two avatars, write a sentence describing the changes to transform avatar 1 into avatar 2.","image, summarization","$0.01","Fri Apr 23 15:18:59 PDT 2021","3","BatchId:4419247;OriginalHitTemplateId:928390876;","3600","259200","Fri Apr 30 15:18:59 PDT 2021","","","3GLB5JMZF05XZ147CPQXVPA3GJODG2","AJKPWDUFU6KVZ","Approved","Fri Apr 23 16:06:37 PDT 2021","Fri Apr 23 16:07:25 PDT 2021","Mon Apr 26 16:07:25 PDT 2021","Mon Apr 26 16:07:57 PDT 2021","","","48","100% (20/20)","100% (20/20)","100% (20/20)","https://i.postimg.cc/3wvyVHpd/Avatar-Maker.png","https://i.postimg.cc/7ZcGKL5F/Avatar-Maker-1.png","Made the eyebrows thicker.","1","1","her eyebrown look different but it doesnt change her facial expression"
"3RHLQY6EDVEE01DTRMJUXGHD3OB4DG","3M6I6ITMWC45FX8AJBVOLZBA18WQDG","Write a description to transform the left avatar into the right avatar","Given an image of two avatars, write a sentence describing the changes to transform avatar 1 into avatar 2.","image, summarization","$0.01","Fri Apr 23 15:18:59 PDT 2021","3","BatchId:4419247;OriginalHitTemplateId:928390876;","3600","259200","Fri Apr 30 15:18:59 PDT 2021","","","3O6CYIULEGBFDP5TDPK4RS0FW7AUWT","AE6ZTB79U0IGH","Approved","Fri Apr 23 16:17:35 PDT 2021","Fri Apr 23 16:17:55 PDT 2021","Mon Apr 26 16:17:55 PDT 2021","Mon Apr 26 16:17:57 PDT 2021","","","20","100% (24/24)","100% (24/24)","100% (24/24)","https://i.postimg.cc/3wvyVHpd/Avatar-Maker.png","https://i.postimg.cc/7ZcGKL5F/Avatar-Maker-1.png","Made the eyebrows thicker.","1","1","Make the eyebrows thicker"
"32W3UF2EZQV4V97FRQOJDAZVIOZ4CG","3M6I6ITMWC45FX8AJBVOLZBA18WQDG","Write a description to transform the left avatar into the right avatar","Given an image of two avatars, write a sentence describing the changes to transform avatar 1 into avatar 2.","image, summarization","$0.01","Fri Apr 23 15:18:59 PDT 2021","3","BatchId:4419247;OriginalHitTemplateId:928390876;","3600","259200","Fri Apr 30 15:18:59 PDT 2021","","","33CUSNVVNQM6PR2YCJ3THKF4H9H88E","AE6ZTB79U0IGH","Approved","Fri Apr 23 16:26:21 PDT 2021","Fri Apr 23 16:26:58 PDT 2021","Mon Apr 26 16:26:58 PDT 2021","Mon Apr 26 16:27:57 PDT 2021","","","37","100% (24/24)","100% (24/24)","100% (24/24)","https://i.postimg.cc/3wvyVHpd/Avatar-Maker.png","https://i.postimg.cc/ydCJzrXn/Avatar-Maker-2.png","Made the eyes bigger and more open, and added some eyelashes. Looked more surprised.","1","2","Turn the eyes into giant circular eyes"
"32W3UF2EZQV4V97FRQOJDAZVIOZ4CG","3M6I6ITMWC45FX8AJBVOLZBA18WQDG","Write a description to transform the left avatar into the right avatar","Given an image of two avatars, write a sentence describing the changes to transform avatar 1 into avatar 2.","image, summarization","$0.01","Fri Apr 23 15:18:59 PDT 2021","3","BatchId:4419247;OriginalHitTemplateId:928390876;","3600","259200","Fri Apr 30 15:18:59 PDT 2021","","","3E47SOBEYT61Q04O2HVPWV51AW5CIU","AJKPWDUFU6KVZ","Approved","Fri Apr 23 16:11:44 PDT 2021","Fri Apr 23 16:12:33 PDT 2021","Mon Apr 26 16:12:33 PDT 2021","Mon Apr 26 16:12:57 PDT 2021","","","49","100% (20/20)","100% (20/20)","100% (20/20)","https://i.postimg.cc/3wvyVHpd/Avatar-Maker.png","https://i.postimg.cc/ydCJzrXn/Avatar-Maker-2.png","Made the eyes bigger and more open, and added some eyelashes. Looked more surprised.","1","2","in the first one she look normal, in the second one she look surprised because of her eyes"
"32W3UF2EZQV4V97FRQOJDAZVIOZ4CG","3M6I6ITMWC45FX8AJBVOLZBA18WQDG","Write a description to transform the left avatar into the right avatar","Given an image of two avatars, write a sentence describing the changes to transform avatar 1 into avatar 2.","image, summarization","$0.01","Fri Apr 23 15:18:59 PDT 2021","3","BatchId:4419247;OriginalHitTemplateId:928390876;","3600","259200","Fri Apr 30 15:18:59 PDT 2021","","","3S96KQ6I9PE146QDWPP4U8PS6D3TDY","A1UBLIWJ572DMH","Approved","Fri Apr 23 16:55:36 PDT 2021","Fri Apr 23 16:55:59 PDT 2021","Mon Apr 26 16:55:59 PDT 2021","Mon Apr 26 16:56:57 PDT 2021","","","23","100% (21/21)","100% (21/21)","100% (21/21)","https://i.postimg.cc/3wvyVHpd/Avatar-Maker.png","https://i.postimg.cc/ydCJzrXn/Avatar-Maker-2.png","Made the eyes bigger and more open, and added some eyelashes. Looked more surprised.","1","2","Left avatar must open her eyes as widely as she possibly can"
"3P4C70TRMTRDATU5Z4JJPIML22MGLV","3M6I6ITMWC45FX8AJBVOLZBA18WQDG","Write a description to transform the left avatar into the right avatar","Given an image of two avatars, write a sentence describing the changes to transform avatar 1 into avatar 2.","image, summarization","$0.01","Fri Apr 23 15:18:59 PDT 2021","3","BatchId:4419247;OriginalHitTemplateId:928390876;","3600","259200","Fri Apr 30 15:18:59 PDT 2021","","","3S3AMIZX3XFKIPO2A3UE5YPOISDCDA","A3B0AB2C9SIHN","Approved","Fri Apr 23 18:11:05 PDT 2021","Fri Apr 23 18:12:11 PDT 2021","Mon Apr 26 18:12:11 PDT 2021","Mon Apr 26 18:13:02 PDT 2021","","","66","100% (16/16)","100% (16/16)","100% (16/16)","https://i.postimg.cc/3wvyVHpd/Avatar-Maker.png","https://i.postimg.cc/vB748L0y/Avatar-Maker-3.png","Made the mouth open into a smile with teeth showing.","1","3","make the mouth open and smily and eyes little bit open"
"3P4C70TRMTRDATU5Z4JJPIML22MGLV","3M6I6ITMWC45FX8AJBVOLZBA18WQDG","Write a description to transform the left avatar into the right avatar","Given an image of two avatars, write a sentence describing the changes to transform avatar 1 into avatar 2.","image, summarization","$0.01","Fri Apr 23 15:18:59 PDT 2021","3","BatchId:4419247;OriginalHitTemplateId:928390876;","3600","259200","Fri Apr 30 15:18:59 PDT 2021","","","3Z3ZLGNNSL4QUYWOMWPXCUSTVT9Q3D","AE6ZTB79U0IGH","Approved","Fri Apr 23 16:13:22 PDT 2021","Fri Apr 23 16:13:43 PDT 2021","Mon Apr 26 16:13:43 PDT 2021","Mon Apr 26 16:13:57 PDT 2021","","","21","100% (24/24)","100% (24/24)","100% (24/24)","https://i.postimg.cc/3wvyVHpd/Avatar-Maker.png","https://i.postimg.cc/vB748L0y/Avatar-Maker-3.png","Made the mouth open into a smile with teeth showing.","1","3","Open the mouth and show the teeth while smiling"
"3P4C70TRMTRDATU5Z4JJPIML22MGLV","3M6I6ITMWC45FX8AJBVOLZBA18WQDG","Write a description to transform the left avatar into the right avatar","Given an image of two avatars, write a sentence describing the changes to transform avatar 1 into avatar 2.","image, summarization","$0.01","Fri Apr 23 15:18:59 PDT 2021","3","BatchId:4419247;OriginalHitTemplateId:928390876;","3600","259200","Fri Apr 30 15:18:59 PDT 2021","","","3Z9WI9EOZ2YJD35SOCU2K2HUFS4HKO","A1UBLIWJ572DMH","Approved","Fri Apr 23 16:43:30 PDT 2021","Fri Apr 23 16:44:01 PDT 2021","Mon Apr 26 16:44:01 PDT 2021","Mon Apr 26 16:44:57 PDT 2021","","","31","100% (21/21)","100% (21/21)","100% (21/21)","https://i.postimg.cc/3wvyVHpd/Avatar-Maker.png","https://i.postimg.cc/vB748L0y/Avatar-Maker-3.png","Made the mouth open into a smile with teeth showing.","1","3","Left avatar must open lips in pleasant smile"
"3GV1I4SEOBZBD05ZNRAXDR9W8OJ6LJ","3M6I6ITMWC45FX8AJBVOLZBA18WQDG","Write a description to transform the left avatar into the right avatar","Given an image of two avatars, write a sentence describing the changes to transform avatar 1 into avatar 2.","image, summarization","$0.01","Fri Apr 23 15:18:59 PDT 2021","3","BatchId:4419247;OriginalHitTemplateId:928390876;","3600","259200","Fri Apr 30 15:18:59 PDT 2021","","","38BQUHLA9ZAOV8RID128JO6ZGJDMOM","A1UBLIWJ572DMH","Approved","Fri Apr 23 16:44:01 PDT 2021","Fri Apr 23 16:44:31 PDT 2021","Mon Apr 26 16:44:31 PDT 2021","Mon Apr 26 16:44:57 PDT 2021","","","30","100% (21/21)","100% (21/21)","100% (21/21)","https://i.postimg.cc/3wvyVHpd/Avatar-Maker.png","https://i.postimg.cc/XvLMVr9h/Avatar-Maker-4.png","Made the eyebrows thicker. Made the eyes bigger and more open, and added some eyelashes. Looked more surprised.","1","4","Left avatar must open eyes widely"
"3GV1I4SEOBZBD05ZNRAXDR9W8OJ6LJ","3M6I6ITMWC45FX8AJBVOLZBA18WQDG","Write a description to transform the left avatar into the right avatar","Given an image of two avatars, write a sentence describing the changes to transform avatar 1 into avatar 2.","image, summarization","$0.01","Fri Apr 23 15:18:59 PDT 2021","3","BatchId:4419247;OriginalHitTemplateId:928390876;","3600","259200","Fri Apr 30 15:18:59 PDT 2021","","","3B2X28YI3ZP2NBHHMGQ5O89EJK7B6P","AE6ZTB79U0IGH","Approved","Fri Apr 23 15:53:16 PDT 2021","Fri Apr 23 16:13:21 PDT 2021","Mon Apr 26 16:13:21 PDT 2021","Mon Apr 26 16:13:57 PDT 2021","","","1205","100% (24/24)","100% (24/24)","100% (24/24)","https://i.postimg.cc/3wvyVHpd/Avatar-Maker.png","https://i.postimg.cc/XvLMVr9h/Avatar-Maker-4.png","Made the eyebrows thicker. Made the eyes bigger and more open, and added some eyelashes. Looked more surprised.","1","4","Enlarge the eyes"
"3GV1I4SEOBZBD05ZNRAXDR9W8OJ6LJ","3M6I6ITMWC45FX8AJBVOLZBA18WQDG","Write a description to transform the left avatar into the right avatar","Given an image of two avatars, write a sentence describing the changes to transform avatar 1 into avatar 2.","image, summarization","$0.01","Fri Apr 23 15:18:59 PDT 2021","3","BatchId:4419247;OriginalHitTemplateId:928390876;","3600","259200","Fri Apr 30 15:18:59 PDT 2021","","","3F1567XTNZFC90L435Q737VFVMYQ9B","A3B0AB2C9SIHN","Approved","Fri Apr 23 18:05:02 PDT 2021","Fri Apr 23 18:05:58 PDT 2021","Mon Apr 26 18:05:58 PDT 2021","Mon Apr 26 18:06:02 PDT 2021","","","56","100% (16/16)","100% (16/16)","100% (16/16)","https://i.postimg.cc/3wvyVHpd/Avatar-Maker.png","https://i.postimg.cc/XvLMVr9h/Avatar-Maker-4.png","Made the eyebrows thicker. Made the eyes bigger and more open, and added some eyelashes. Looked more surprised.","1","4","make the eyes open wide and round thicken the eyebrows"
"38EHZ67RIO2XGBCQZGKYPV1A27CGMX","3M6I6ITMWC45FX8AJBVOLZBA18WQDG","Write a description to transform the left avatar into the right avatar","Given an image of two avatars, write a sentence describing the changes to transform avatar 1 into avatar 2.","image, summarization","$0.01","Fri Apr 23 15:18:59 PDT 2021","3","BatchId:4419247;OriginalHitTemplateId:928390876;","3600","259200","Fri Apr 30 15:18:59 PDT 2021","","","3570Y55XZST0XCZY8LDB8AK4Y71YG2","A1UBLIWJ572DMH","Approved","Fri Apr 23 16:55:59 PDT 2021","Fri Apr 23 16:56:23 PDT 2021","Mon Apr 26 16:56:23 PDT 2021","Mon Apr 26 16:56:57 PDT 2021","","","24","100% (21/21)","100% (21/21)","100% (21/21)","https://i.postimg.cc/3wvyVHpd/Avatar-Maker.png","https://i.postimg.cc/2yqgFTgR/Avatar-Maker-5.png","Made the eyes bigger and more open, and added some eyelashes. Looked more surprised. Made the mouth open into a smile with teeth showing.","1","5","Left avatar must open her eyes as widely as she possibly can. Additionally, she needs to broaden her smile and expose her teeth"
"38EHZ67RIO2XGBCQZGKYPV1A27CGMX","3M6I6ITMWC45FX8AJBVOLZBA18WQDG","Write a description to transform the left avatar into the right avatar","Given an image of two avatars, write a sentence describing the changes to transform avatar 1 into avatar 2.","image, summarization","$0.01","Fri Apr 23 15:18:59 PDT 2021","3","BatchId:4419247;OriginalHitTemplateId:928390876;","3600","259200","Fri Apr 30 15:18:59 PDT 2021","","","39ASUFLU60HDDTDXXU1LPTSJJLNXE9","AE6ZTB79U0IGH","Approved","Fri Apr 23 16:24:17 PDT 2021","Fri Apr 23 16:24:45 PDT 2021","Mon Apr 26 16:24:45 PDT 2021","Mon Apr 26 16:24:57 PDT 2021","","","28","100% (24/24)","100% (24/24)","100% (24/24)","https://i.postimg.cc/3wvyVHpd/Avatar-Maker.png","https://i.postimg.cc/2yqgFTgR/Avatar-Maker-5.png","Made the eyes bigger and more open, and added some eyelashes. Looked more surprised. Made the mouth open into a smile with teeth showing.","1","5","Make the eyes much larger and circular, open the mouth to reveal teeth while smiling"
"38EHZ67RIO2XGBCQZGKYPV1A27CGMX","3M6I6ITMWC45FX8AJBVOLZBA18WQDG","Write a description to transform the left avatar into the right avatar","Given an image of two avatars, write a sentence describing the changes to transform avatar 1 into avatar 2.","image, summarization","$0.01","Fri Apr 23 15:18:59 PDT 2021","3","BatchId:4419247;OriginalHitTemplateId:928390876;","3600","259200","Fri Apr 30 15:18:59 PDT 2021","","","3MAOD8E57TKH7ZQAQT44FGMSXDKNXK","AJKPWDUFU6KVZ","Approved","Fri Apr 23 15:53:44 PDT 2021","Fri Apr 23 15:54:25 PDT 2021","Mon Apr 26 15:54:25 PDT 2021","Mon Apr 26 15:54:57 PDT 2021","","","41","100% (20/20)","100% (20/20)","100% (20/20)","https://i.postimg.cc/3wvyVHpd/Avatar-Maker.png","https://i.postimg.cc/2yqgFTgR/Avatar-Maker-5.png","Made the eyes bigger and more open, and added some eyelashes. Looked more surprised. Made the mouth open into a smile with teeth showing.","1","5","in the first one she look more chill, and in the second her eyes and mouth make her look excited"
"3IYI9285WUAUYRQ0UXBNJCOE0LPJCM","3M6I6ITMWC45FX8AJBVOLZBA18WQDG","Write a description to transform the left avatar into the right avatar","Given an image of two avatars, write a sentence describing the changes to transform avatar 1 into avatar 2.","image, summarization","$0.01","Fri Apr 23 15:18:59 PDT 2021","3","BatchId:4419247;OriginalHitTemplateId:928390876;","3600","259200","Fri Apr 30 15:18:59 PDT 2021","","","374TNBHA8E5RA1TCBHIN2OO64U3QYI","AJKPWDUFU6KVZ","Approved","Fri Apr 23 16:08:35 PDT 2021","Fri Apr 23 16:09:18 PDT 2021","Mon Apr 26 16:09:18 PDT 2021","Mon Apr 26 16:09:57 PDT 2021","","","43","100% (20/20)","100% (20/20)","100% (20/20)","https://i.postimg.cc/3wvyVHpd/Avatar-Maker.png","https://i.postimg.cc/FRHM1hZK/Avatar-Maker-6.png","Made the eyebrows thicker. Made the mouth open into a smile with teeth showing.","1","6","in the first one she look normal and her smile in the second one make her look happy"
"3IYI9285WUAUYRQ0UXBNJCOE0LPJCM","3M6I6ITMWC45FX8AJBVOLZBA18WQDG","Write a description to transform the left avatar into the right avatar","Given an image of two avatars, write a sentence describing the changes to transform avatar 1 into avatar 2.","image, summarization","$0.01","Fri Apr 23 15:18:59 PDT 2021","3","BatchId:4419247;OriginalHitTemplateId:928390876;","3600","259200","Fri Apr 30 15:18:59 PDT 2021","","","3B3WTRP3DECVHHJJ1U067PXCFF092U","ARJDD0Z3R65BD","Approved","Fri Apr 23 15:35:46 PDT 2021","Fri Apr 23 15:35:52 PDT 2021","Mon Apr 26 15:35:52 PDT 2021","Mon Apr 26 15:35:57 PDT 2021","","","6","100% (3/3)","100% (3/3)","100% (3/3)","https://i.postimg.cc/3wvyVHpd/Avatar-Maker.png","https://i.postimg.cc/FRHM1hZK/Avatar-Maker-6.png","Made the eyebrows thicker. Made the mouth open into a smile with teeth showing.","1","6","She was serious, but soon after she was happy."
"3IYI9285WUAUYRQ0UXBNJCOE0LPJCM","3M6I6ITMWC45FX8AJBVOLZBA18WQDG","Write a description to transform the left avatar into the right avatar","Given an image of two avatars, write a sentence describing the changes to transform avatar 1 into avatar 2.","image, summarization","$0.01","Fri Apr 23 15:18:59 PDT 2021","3","BatchId:4419247;OriginalHitTemplateId:928390876;","3600","259200","Fri Apr 30 15:18:59 PDT 2021","","","3ZAZR5XV04SNLQTY2LJBWQ8R69CZCJ","A1UBLIWJ572DMH","Approved","Fri Apr 23 16:45:02 PDT 2021","Fri Apr 23 16:45:51 PDT 2021","Mon Apr 26 16:45:51 PDT 2021","Mon Apr 26 16:45:57 PDT 2021","","","49","100% (21/21)","100% (21/21)","100% (21/21)","https://i.postimg.cc/3wvyVHpd/Avatar-Maker.png","https://i.postimg.cc/FRHM1hZK/Avatar-Maker-6.png","Made the eyebrows thicker. Made the mouth open into a smile with teeth showing.","1","6","Left avatar must smile with teeth exposed and enhance eyebrows to add thickness"
"3W0XM68YZR55M8MKWLMF3V50BDY1KD","3M6I6ITMWC45FX8AJBVOLZBA18WQDG","Write a description to transform the left avatar into the right avatar","Given an image of two avatars, write a sentence describing the changes to transform avatar 1 into avatar 2.","image, summarization","$0.01","Fri Apr 23 15:18:59 PDT 2021","3","BatchId:4419247;OriginalHitTemplateId:928390876;","3600","259200","Fri Apr 30 15:18:59 PDT 2021","","","34S6N1K2ZYTUX9NA9C63Z2U94SYLHK","ARJDD0Z3R65BD","Approved","Fri Apr 23 15:32:53 PDT 2021","Fri Apr 23 15:33:44 PDT 2021","Mon Apr 26 15:33:44 PDT 2021","Mon Apr 26 15:33:57 PDT 2021","","","51","100% (3/3)","100% (3/3)","100% (3/3)","https://i.postimg.cc/3wvyVHpd/Avatar-Maker.png","https://i.postimg.cc/fLq6912f/Avatar-Maker-7.png","Made the eyebrows thicker. Made the eyes bigger and more open, and added some eyelashes. Looked more surprised. Made the mouth open into a smile with teeth showing.","1","7","Scared"
"3W0XM68YZR55M8MKWLMF3V50BDY1KD","3M6I6ITMWC45FX8AJBVOLZBA18WQDG","Write a description to transform the left avatar into the right avatar","Given an image of two avatars, write a sentence describing the changes to transform avatar 1 into avatar 2.","image, summarization","$0.01","Fri Apr 23 15:18:59 PDT 2021","3","BatchId:4419247;OriginalHitTemplateId:928390876;","3600","259200","Fri Apr 30 15:18:59 PDT 2021","","","39GXDJN2OWO403YBKCE39YZCS798VA","A1LRQ2E36D444P","Approved","Fri Apr 23 15:22:03 PDT 2021","Fri Apr 23 15:23:00 PDT 2021","Mon Apr 26 15:23:00 PDT 2021","Mon Apr 26 15:23:57 PDT 2021","","","57","100% (1/1)","100% (1/1)","100% (1/1)","https://i.postimg.cc/3wvyVHpd/Avatar-Maker.png","https://i.postimg.cc/fLq6912f/Avatar-Maker-7.png","Made the eyebrows thicker. Made the eyes bigger and more open, and added some eyelashes. Looked more surprised. Made the mouth open into a smile with teeth showing.","1","7","The avatar needs to widen their eyes, smile, and draw on thicker eyebrows."
"3W0XM68YZR55M8MKWLMF3V50BDY1KD","3M6I6ITMWC45FX8AJBVOLZBA18WQDG","Write a description to transform the left avatar into the right avatar","Given an image of two avatars, write a sentence describing the changes to transform avatar 1 into avatar 2.","image, summarization","$0.01","Fri Apr 23 15:18:59 PDT 2021","3","BatchId:4419247;OriginalHitTemplateId:928390876;","3600","259200","Fri Apr 30 15:18:59 PDT 2021","","","3OS46CRSLI9HWPFNRXH5PK3LMCVV6N","A1UBLIWJ572DMH","Approved","Fri Apr 23 16:47:00 PDT 2021","Fri Apr 23 16:47:36 PDT 2021","Mon Apr 26 16:47:36 PDT 2021","Mon Apr 26 16:47:57 PDT 2021","","","36","100% (21/21)","100% (21/21)","100% (21/21)","https://i.postimg.cc/3wvyVHpd/Avatar-Maker.png","https://i.postimg.cc/fLq6912f/Avatar-Maker-7.png","Made the eyebrows thicker. Made the eyes bigger and more open, and added some eyelashes. Looked more surprised. Made the mouth open into a smile with teeth showing.","1","7","Left avatar must open eyes very widely, smile and expose teeth, and enhance eyebrows to add thickness"
"3Z56AA6EK6AVJINKN3BCD4OL8T96ML","3M6I6ITMWC45FX8AJBVOLZBA18WQDG","Write a description to transform the left avatar into the right avatar","Given an image of two avatars, write a sentence describing the changes to transform avatar 1 into avatar 2.","image, summarization","$0.01","Fri Apr 23 15:18:59 PDT 2021","3","BatchId:4419247;OriginalHitTemplateId:928390876;","3600","259200","Fri Apr 30 15:18:59 PDT 2021","","","3RU7GD8VPR39E3GOCYB9KXAVIE1SPX","A3B0AB2C9SIHN","Approved","Fri Apr 23 18:03:44 PDT 2021","Fri Apr 23 18:04:39 PDT 2021","Mon Apr 26 18:04:39 PDT 2021","Mon Apr 26 18:05:02 PDT 2021","","","55","100% (16/16)","100% (16/16)","100% (16/16)","https://i.postimg.cc/kGqP9Wpk/Avatar-Maker.png","https://i.postimg.cc/0yBvmMzw/Avatar-Maker-1.png","Made the eyebrows thinner and pointing downward into a sad expression.","2","1","make the eyebrows thin and sharp"
"3Z56AA6EK6AVJINKN3BCD4OL8T96ML","3M6I6ITMWC45FX8AJBVOLZBA18WQDG","Write a description to transform the left avatar into the right avatar","Given an image of two avatars, write a sentence describing the changes to transform avatar 1 into avatar 2.","image, summarization","$0.01","Fri Apr 23 15:18:59 PDT 2021","3","BatchId:4419247;OriginalHitTemplateId:928390876;","3600","259200","Fri Apr 30 15:18:59 PDT 2021","","","3SNVL38CI72SWVUC2KG19BKE20NCKY","A33NRKW19AWXM2","Approved","Fri Apr 23 15:22:28 PDT 2021","Fri Apr 23 15:30:04 PDT 2021","Mon Apr 26 15:30:04 PDT 2021","Mon Apr 26 15:30:57 PDT 2021","","","456","100% (6/6)","100% (6/6)","100% (6/6)","https://i.postimg.cc/kGqP9Wpk/Avatar-Maker.png","https://i.postimg.cc/0yBvmMzw/Avatar-Maker-1.png","Made the eyebrows thinner and pointing downward into a sad expression.","2","1","Seem to be with an expression of worry on Monday."
"3Z56AA6EK6AVJINKN3BCD4OL8T96ML","3M6I6ITMWC45FX8AJBVOLZBA18WQDG","Write a description to transform the left avatar into the right avatar","Given an image of two avatars, write a sentence describing the changes to transform avatar 1 into avatar 2.","image, summarization","$0.01","Fri Apr 23 15:18:59 PDT 2021","3","BatchId:4419247;OriginalHitTemplateId:928390876;","3600","259200","Fri Apr 30 15:18:59 PDT 2021","","","3WLEIWSYHRROWN12Z6OYK6V0YSJH23","A1UBLIWJ572DMH","Approved","Fri Apr 23 16:52:43 PDT 2021","Fri Apr 23 16:53:26 PDT 2021","Mon Apr 26 16:53:26 PDT 2021","Mon Apr 26 16:53:57 PDT 2021","","","43","100% (21/21)","100% (21/21)","100% (21/21)","https://i.postimg.cc/kGqP9Wpk/Avatar-Maker.png","https://i.postimg.cc/0yBvmMzw/Avatar-Maker-1.png","Made the eyebrows thinner and pointing downward into a sad expression.","2","1","Left avatar must have her eyebrows waxed to make them more thin, and additionally she needs to change her eyebrow position from an angry position to a worry position"
"3IJ95K7NDZM3YTXQBHZY2AQA7XMGNX","3M6I6ITMWC45FX8AJBVOLZBA18WQDG","Write a description to transform the left avatar into the right avatar","Given an image of two avatars, write a sentence describing the changes to transform avatar 1 into avatar 2.","image, summarization","$0.01","Fri Apr 23 15:18:59 PDT 2021","3","BatchId:4419247;OriginalHitTemplateId:928390876;","3600","259200","Fri Apr 30 15:18:59 PDT 2021","","","33SA9F9TR04YOT87NP5ZNAECAJHEWX","AE6ZTB79U0IGH","Approved","Fri Apr 23 16:21:37 PDT 2021","Fri Apr 23 16:22:06 PDT 2021","Mon Apr 26 16:22:06 PDT 2021","Mon Apr 26 16:22:57 PDT 2021","","","29","100% (24/24)","100% (24/24)","100% (24/24)","https://i.postimg.cc/kGqP9Wpk/Avatar-Maker.png","https://i.postimg.cc/Zn77g3tP/Avatar-Maker-2.png","Added more eyelashes to the eyes and made the eyeliners thicker. Also made the eyes less squinty.","2","2","Enlarge the eyes and make the pupils more visible"
"3IJ95K7NDZM3YTXQBHZY2AQA7XMGNX","3M6I6ITMWC45FX8AJBVOLZBA18WQDG","Write a description to transform the left avatar into the right avatar","Given an image of two avatars, write a sentence describing the changes to transform avatar 1 into avatar 2.","image, summarization","$0.01","Fri Apr 23 15:18:59 PDT 2021","3","BatchId:4419247;OriginalHitTemplateId:928390876;","3600","259200","Fri Apr 30 15:18:59 PDT 2021","","","3HMVI3QICM23TX9VQ2S81NGYWI4Y1O","A33NRKW19AWXM2","Approved","Fri Apr 23 15:20:14 PDT 2021","Fri Apr 23 15:27:02 PDT 2021","Mon Apr 26 15:27:02 PDT 2021","Mon Apr 26 15:27:57 PDT 2021","","","408","100% (6/6)","100% (6/6)","100% (6/6)","https://i.postimg.cc/kGqP9Wpk/Avatar-Maker.png","https://i.postimg.cc/Zn77g3tP/Avatar-Maker-2.png","Added more eyelashes to the eyes and made the eyeliners thicker. Also made the eyes less squinty.","2","2","The bottom eyelashes are showing under the eyeglasses."
